DATE,OPEN,HIGH,LOW,CLOSE,ADJUSTED_CLOSE,VOLUME,MARKET_CAP
3/6/2019,137.95874,139.968826,136.14592,138.789352,138.789352,4589054219,"$14,590,867,639 "
3/7/2019,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292,"$14,513,398,954 "
3/8/2019,138.311356,139.4991,133.557693,135.127075,135.127075,4678816794,"$14,209,542,041 "
3/9/2019,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715,"$14,509,873,018 "
3/10/2019,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499,"$14,384,860,876 "
3/11/2019,136.849533,137.353409,133.102798,133.83403,133.83403,4689807419,"$14,079,044,648 "
3/12/2019,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000,"$14,144,929,392 "
3/13/2019,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099,"$14,022,610,219 "
3/14/2019,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147,"$14,071,628,064 "
3/15/2019,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856,"$14,492,364,551 "
3/16/2019,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569,"$14,989,691,491 "
3/17/2019,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729,"$14,739,201,597 "
3/18/2019,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879,"$14,675,181,094 "
3/19/2019,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129,"$14,797,612,389 "
3/20/2019,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462,"$14,817,151,375 "
3/21/2019,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796,"$14,392,427,839 "
3/22/2019,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266,"$14,451,740,115 "
3/23/2019,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613,"$14,565,143,357 "
3/24/2019,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458,"$14,434,995,337 "
3/25/2019,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753,"$14,230,733,149 "
3/26/2019,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679,"$14,277,816,266 "
3/27/2019,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093,"$14,862,394,451 "
3/28/2019,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475,"$14,698,609,599 "
3/29/2019,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702,"$15,025,361,637 "
3/30/2019,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127,"$14,984,615,423 "
3/31/2019,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197,"$14,925,533,137 "
4/1/2019,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536,"$14,960,828,861 "
4/2/2019,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698,"$17,297,572,365 "
4/3/2019,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246,"$17,035,703,564 "
4/4/2019,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529,"$16,678,477,300 "
4/5/2019,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908,"$17,468,192,986 "
4/6/2019,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221,"$17,516,082,778 "
4/7/2019,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020,"$18,424,576,820 "
4/8/2019,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610,"$19,031,640,376 "
4/9/2019,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578,"$18,596,496,042 "
4/10/2019,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879,"$18,728,058,767 "
4/11/2019,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417,"$17,479,876,008 "
4/12/2019,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309,"$17,401,765,647 "
4/13/2019,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561,"$17,380,468,169 "
4/14/2019,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303,"$17,734,050,269 "
4/15/2019,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824,"$17,074,367,783 "
4/16/2019,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341,"$17,715,913,572 "
4/17/2019,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715,"$17,647,086,048 "
4/18/2019,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464,"$18,374,913,022 "
4/19/2019,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061,"$18,366,130,180 "
4/20/2019,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812,"$18,373,023,202 "
4/21/2019,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688,"$17,983,602,095 "
4/22/2019,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077,"$18,179,292,263 "
4/23/2019,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092,"$18,136,462,572 "
4/24/2019,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156,"$17,544,029,659 "
4/25/2019,165.914734,166.513412,153.847,154.459396,154.459396,6820332362,"$16,343,573,973 "
4/26/2019,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355,"$16,545,462,357 "
4/27/2019,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118,"$16,768,575,998 "
4/28/2019,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433,"$16,650,076,837 "
4/29/2019,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253,"$16,430,642,271 "
4/30/2019,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460,"$17,170,110,493 "
5/1/2019,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433,"$17,029,616,915 "
5/2/2019,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062,"$17,169,962,760 "
5/3/2019,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672,"$17,789,626,262 "
5/4/2019,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049,"$17,376,070,198 "
5/5/2019,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562,"$17,317,292,591 "
5/6/2019,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853,"$18,294,624,766 "
5/7/2019,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170,"$17,994,460,619 "
5/8/2019,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598,"$18,118,602,844 "
5/9/2019,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198,"$18,051,087,500 "
5/10/2019,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053,"$18,355,936,406 "
5/11/2019,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654,"$20,602,050,120 "
5/12/2019,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090,"$19,864,635,091 "
5/13/2019,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039,"$20,876,934,045 "
5/14/2019,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755,"$23,033,114,137 "
5/15/2019,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534,"$26,219,111,162 "
5/16/2019,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873,"$28,010,958,253 "
5/17/2019,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694,"$25,866,318,005 "
5/18/2019,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646,"$24,896,520,187 "
5/19/2019,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894,"$27,733,299,057 "
5/20/2019,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285,"$26,736,046,292 "
5/21/2019,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593,"$27,095,257,004 "
5/22/2019,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463,"$25,982,060,192 "
5/23/2019,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487,"$26,119,891,327 "
5/24/2019,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206,"$26,497,014,858 "
5/25/2019,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385,"$26,742,086,786 "
5/26/2019,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731,"$28,371,943,145 "
5/27/2019,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736,"$28,991,071,396 "
5/28/2019,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898,"$28,878,512,607 "
5/29/2019,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174,"$28,636,457,373 "
5/30/2019,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584,"$27,194,892,741 "
5/31/2019,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515,"$28,501,098,831 "
6/1/2019,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852,"$28,215,330,784 "
6/2/2019,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713,"$28,732,949,885 "
6/3/2019,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917,"$26,863,086,906 "
6/4/2019,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747,"$25,667,971,281 "
6/5/2019,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062,"$26,278,874,480 "
6/6/2019,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806,"$26,540,057,659 "
6/7/2019,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528,"$26,698,353,830 "
6/8/2019,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863,"$26,149,221,979 "
6/9/2019,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456,"$24,806,123,509 "
6/10/2019,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848,"$26,345,596,475 "
6/11/2019,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700,"$26,163,906,569 "
6/12/2019,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618,"$27,777,154,177 "
6/13/2019,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836,"$27,276,572,627 "
6/14/2019,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267,"$28,123,338,884 "
6/15/2019,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944,"$28,652,203,067 "
6/16/2019,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453,"$28,677,606,760 "
6/17/2019,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781,"$29,227,567,867 "
6/18/2019,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504,"$28,240,458,529 "
6/19/2019,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947,"$28,710,780,975 "
6/20/2019,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097,"$28,955,655,290 "
6/21/2019,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140,"$31,433,771,859 "
6/22/2019,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255,"$32,980,338,717 "
6/23/2019,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380,"$32,819,043,043 "
6/24/2019,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062,"$33,100,160,024 "
6/25/2019,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965,"$33,925,713,000 "
6/26/2019,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081,"$35,916,727,561 "
6/27/2019,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503,"$31,389,390,615 "
6/28/2019,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820,"$33,202,586,960 "
6/29/2019,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565,"$34,149,263,832 "
6/30/2019,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000,"$31,020,295,932 "
7/1/2019,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948,"$31,338,571,563 "
7/2/2019,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952,"$31,124,332,021 "
7/3/2019,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979,"$32,356,299,765 "
7/4/2019,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106,"$30,377,082,394 "
7/5/2019,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015,"$30,751,916,427 "
7/6/2019,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025,"$30,707,785,756 "
7/7/2019,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981,"$32,650,611,906 "
7/8/2019,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628,"$33,461,369,498 "
7/9/2019,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803,"$32,998,749,928 "
7/10/2019,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167,"$30,985,827,113 "
7/11/2019,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022,"$28,713,849,048 "
7/12/2019,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015,"$29,526,802,979 "
7/13/2019,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429,"$28,801,816,023 "
7/14/2019,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386,"$24,328,422,207 "
7/15/2019,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244,"$24,566,488,597 "
7/16/2019,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494,"$21,298,941,499 "
7/17/2019,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640,"$22,616,651,114 "
7/18/2019,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059,"$24,232,572,603 "
7/19/2019,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131,"$23,675,884,534 "
7/20/2019,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988,"$24,511,869,214 "
7/21/2019,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868,"$24,141,704,293 "
7/22/2019,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919,"$23,281,138,563 "
7/23/2019,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534,"$22,767,023,810 "
7/24/2019,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843,"$23,232,101,232 "
7/25/2019,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160,"$23,510,336,984 "
7/26/2019,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178,"$23,514,586,698 "
7/27/2019,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908,"$22,208,955,063 "
7/28/2019,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934,"$22,616,386,468 "
7/29/2019,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664,"$22,627,969,069 "
7/30/2019,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859,"$22,551,013,736 "
7/31/2019,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340,"$23,425,015,630 "
8/1/2019,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642,"$23,337,361,749 "
8/2/2019,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229,"$23,347,127,327 "
8/3/2019,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687,"$23,845,116,864 "
8/4/2019,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572,"$23,867,371,249 "
8/5/2019,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287,"$25,108,076,876 "
8/6/2019,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672,"$24,232,708,406 "
8/7/2019,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210,"$24,275,514,217 "
8/8/2019,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644,"$23,694,202,562 "
8/9/2019,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795,"$22,576,055,651 "
8/10/2019,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527,"$22,176,113,561 "
8/11/2019,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605,"$23,183,002,869 "
8/12/2019,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559,"$22,670,420,643 "
8/13/2019,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205,"$22,396,531,009 "
8/14/2019,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154,"$20,027,397,541 "
8/15/2019,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441,"$20,233,249,251 "
8/16/2019,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837,"$19,907,120,204 "
8/17/2019,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513,"$19,936,235,953 "
8/18/2019,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024,"$20,884,307,088 "
8/19/2019,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692,"$21,810,324,618 "
8/20/2019,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610,"$21,112,106,339 "
8/21/2019,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700,"$20,075,644,245 "
8/22/2019,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874,"$20,555,295,233 "
8/23/2019,191.106873,195.906494,189.562317,194.706207,194.706207,6658162377,"$20,920,364,879 "
8/24/2019,194.671631,194.784988,187.627258,191.289566,191.289566,6249737982,"$20,555,802,874 "
8/25/2019,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143,"$20,080,495,261 "
8/26/2019,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636,"$20,307,338,403 "
8/27/2019,188.950058,188.963181,185.472931,187.516663,187.516663,6042327402,"$20,158,029,984 "
8/28/2019,187.495499,187.930878,172.185608,173.889969,173.889969,6696604087,"$18,695,530,287 "
8/29/2019,173.958694,173.996399,167.170898,169.516739,169.516739,7129569083,"$18,227,677,831 "
8/30/2019,169.489288,170.773514,167.071411,168.834869,168.834869,5776520220,"$18,156,660,601 "
8/31/2019,168.887894,174.323975,167.802582,172.469788,172.469788,5830212249,"$18,549,906,272 "
9/1/2019,172.458405,173.696854,169.531281,171.629425,171.629425,5554799576,"$18,461,846,968 "
9/2/2019,171.697601,180.145218,170.451691,178.347351,178.347351,6503447137,"$19,186,913,439 "
9/3/2019,178.357758,182.347992,175.970169,179.499329,179.499329,6962728938,"$19,313,265,198 "
9/4/2019,179.491989,180.136597,175.325363,175.992889,175.992889,5938120494,"$18,938,360,723 "
9/5/2019,175.966278,176.16391,171.746826,174.217133,174.217133,5589476516,"$18,749,645,579 "
9/6/2019,174.172226,177.718704,168.341339,169.956177,169.956177,6797611878,"$18,293,376,881 "
9/7/2019,169.955276,180.851608,169.444122,178.262619,178.262619,6791531342,"$19,189,873,689 "
9/8/2019,178.282593,182.977081,178.142502,181.35553,181.35553,6472677266,"$19,525,276,831 "
9/9/2019,181.362488,184.14946,177.419357,181.14946,181.14946,7232938985,"$19,505,534,124 "
9/10/2019,181.212845,184.063431,178.122421,179.78717,179.78717,6291476772,"$19,361,276,593 "
9/11/2019,179.839493,181.757462,176.500916,178.725494,178.725494,7157139035,"$19,249,367,782 "
9/12/2019,178.803772,181.998566,177.847321,181.016098,181.016098,5838605477,"$19,498,542,852 "
9/13/2019,180.975586,181.498291,178.582047,181.109726,181.109726,5955041237,"$19,511,050,764 "
9/14/2019,181.321579,188.44693,180.372208,188.105515,188.105515,6500686511,"$20,267,272,633 "
9/15/2019,188.068436,190.399338,186.447327,189.789124,189.789124,6222874780,"$20,451,239,362 "
9/16/2019,189.689331,198.204971,189.689331,197.113174,197.113174,8242029488,"$21,243,167,877 "
9/17/2019,197.114761,213.731949,196.715485,208.608749,208.608749,10232590812,"$22,484,889,435 "
9/18/2019,208.050598,216.711502,208.050598,211.393036,211.393036,9194634557,"$22,787,891,774 "
9/19/2019,211.247238,222.871689,204.685776,221.280853,221.280853,10620070913,"$23,856,751,722 "
9/20/2019,221.069626,221.598557,215.159637,218.050049,218.050049,8027974273,"$23,511,410,671 "
9/21/2019,217.897385,220.958298,215.000168,215.516205,215.516205,7743309778,"$23,241,121,351 "
9/22/2019,215.486557,216.086243,207.644928,211.54538,211.54538,7812854576,"$22,815,755,536 "
9/23/2019,211.713211,211.840515,201.887238,201.92131,201.92131,7494673136,"$21,780,534,855 "
9/24/2019,201.842087,203.500549,162.727783,168.110733,168.110733,11757739233,"$18,135,747,380 "
9/25/2019,168.133575,174.719772,164.913483,170.8927,170.8927,9766632018,"$18,438,188,568 "
9/26/2019,170.756912,171.692642,157.130325,166.727127,166.727127,7848286154,"$17,991,000,062 "
9/27/2019,166.651703,175.610779,163.209503,174.710999,174.710999,7909313625,"$18,854,855,889 "
9/28/2019,174.680832,175.778732,170.773956,174.572891,174.572891,6895423445,"$18,842,313,324 "
9/29/2019,174.612747,175.21022,166.997696,170.503479,170.503479,6497088199,"$18,405,401,315 "
9/30/2019,170.461349,179.872208,167.036606,179.872208,179.872208,7552915148,"$19,419,149,343 "
10/1/2019,180.209122,185.045532,175.812653,177.340424,177.340424,7676276225,"$19,148,222,892 "
10/2/2019,177.22406,180.826126,175.334274,180.71051,180.71051,6335595250,"$19,514,521,236 "
10/3/2019,180.703705,180.79921,172.599869,175.199341,175.199341,6381403725,"$18,921,747,814 "
10/4/2019,175.238434,178.552078,173.564087,176.985001,176.985001,6248928449,"$19,116,991,692 "
10/5/2019,176.94632,177.713242,173.069565,176.351517,176.351517,5837211771,"$19,050,956,367 "
10/6/2019,176.36438,177.364548,171.299774,173.059143,173.059143,5852890674,"$18,697,637,484 "
10/7/2019,172.940338,182.356354,171.527817,181.18634,181.18634,7844316834,"$19,578,142,143 "
10/8/2019,181.113358,184.35997,179.133392,182.021561,182.021561,7466282780,"$19,670,825,764 "
10/9/2019,182.036301,194.300491,180.668442,193.293259,193.293259,9088122101,"$20,891,536,595 "
10/10/2019,193.191071,193.896927,188.306473,191.659668,191.659668,8375913276,"$20,717,535,747 "
10/11/2019,191.801071,195.318802,181.661835,182.569687,182.569687,9128522970,"$19,737,401,838 "
10/12/2019,182.534027,186.304886,179.984833,180.826645,180.826645,7494328840,"$19,551,368,532 "
10/13/2019,180.861313,185.075912,180.317154,182.07515,182.07515,6733182273,"$19,688,808,994 "
10/14/2019,182.028473,187.303619,181.662277,186.960907,186.960907,7276520699,"$20,219,637,357 "
10/15/2019,186.977051,187.759872,179.462784,181.406067,181.406067,7731456579,"$19,621,350,993 "
10/16/2019,181.343735,181.66861,174.064163,176.013504,176.013504,7691244590,"$19,040,429,002 "
10/17/2019,175.906891,178.899551,174.565826,178.028351,178.028351,6737237423,"$19,260,755,682 "
10/18/2019,177.988556,178.179794,171.005051,173.621338,173.621338,7566257807,"$18,786,275,035 "
10/19/2019,173.649445,175.608231,172.215454,172.913025,172.913025,6551453871,"$18,711,940,303 "
10/20/2019,172.974762,176.718689,171.210724,175.534378,175.534378,6801091120,"$18,997,957,789 "
10/21/2019,175.52475,177.74173,173.28775,174.92099,174.92099,6815820627,"$18,933,882,640 "
10/22/2019,174.90506,175.650024,172.266235,172.300858,172.300858,6990951966,"$18,652,588,580 "
10/23/2019,172.262802,172.420578,157.463425,162.402786,162.402786,9624925919,"$17,583,244,177 "
10/24/2019,162.514114,164.147568,160.887955,162.168549,162.168549,7300917537,"$17,560,021,218 "
10/25/2019,162.189713,183.000122,161.966019,181.523209,181.523209,10358594018,"$19,658,140,299 "
10/26/2019,181.667068,195.942505,176.133804,179.83548,179.83548,13831784986,"$19,477,741,705 "
10/27/2019,179.932632,188.155334,177.682358,184.242218,184.242218,10815941952,"$19,957,408,085 "
10/28/2019,184.397507,187.883163,180.249557,182.662811,182.662811,10406734124,"$19,788,729,316 "
10/29/2019,182.67038,191.846756,182.364365,190.342575,190.342575,10622761958,"$20,623,205,054 "
10/30/2019,190.336395,191.111938,181.546371,184.692169,184.692169,10484902804,"$20,013,431,227 "
10/31/2019,184.797623,188.751266,180.068359,183.966919,183.966919,9607939606,"$19,937,256,794 "
11/1/2019,183.803696,185.059708,181.094498,183.969894,183.969894,9145611130,"$19,940,014,311 "
11/2/2019,184.018158,185.708954,182.797668,183.92572,183.92572,8087991830,"$19,937,622,287 "
11/3/2019,183.994827,185.024216,179.818146,182.425018,182.425018,8760247744,"$19,777,347,724 "
11/4/2019,182.319031,188.022934,181.821609,186.355194,186.355194,10551917945,"$20,205,859,402 "
11/5/2019,186.309311,191.257828,184.331985,189.304169,189.304169,10024177342,"$20,528,094,420 "
11/6/2019,189.113495,193.547256,188.667679,191.593842,191.593842,10156458684,"$20,778,894,603 "
11/7/2019,191.504303,191.861099,186.567001,187.976547,187.976547,9081247799,"$20,389,037,934 "
11/8/2019,187.924271,188.815979,182.541367,184.211472,184.211472,9176780911,"$19,983,058,356 "
11/9/2019,184.311722,185.838531,183.902237,185.028717,185.028717,7277418704,"$20,074,095,541 "
11/10/2019,184.943359,190.920609,184.686783,189.47728,189.47728,8752784211,"$20,559,121,065 "
11/11/2019,189.50293,190.338425,185.086319,185.489639,185.489639,7877424106,"$20,128,792,760 "
11/12/2019,185.564835,187.948029,184.191055,186.843414,186.843414,7792186666,"$20,278,071,676 "
11/13/2019,186.942444,189.331879,185.937943,188.258743,188.258743,7343173596,"$20,434,064,781 "
11/14/2019,188.272507,188.634598,184.992294,185.999634,185.999634,7872664470,"$20,191,206,220 "
11/15/2019,186.058167,186.251831,179.379562,180.521179,180.521179,8815678477,"$19,598,770,324 "
11/16/2019,180.4991,184.155273,179.985672,183.348358,183.348358,6789888120,"$19,908,020,821 "
11/17/2019,183.35083,188.191345,182.336807,185.119232,185.119232,7364325471,"$20,102,654,601 "
11/18/2019,185.041458,186.927155,179.175507,180.559601,180.559601,7787662111,"$19,609,782,345 "
11/19/2019,180.502457,182.528,175.197113,177.455551,177.455551,7536699743,"$19,274,876,583 "
11/20/2019,177.415283,178.993149,175.290436,175.698349,175.698349,7205785149,"$19,086,228,092 "
11/21/2019,175.673599,176.209213,159.365128,161.462723,161.462723,8546371325,"$17,541,867,626 "
11/22/2019,161.50589,163.028091,142.344101,150.268173,150.268173,12020749863,"$16,327,536,038 "
11/23/2019,150.212219,154.101563,147.601242,153.417786,153.417786,8289198330,"$16,671,705,910 "
11/24/2019,153.430527,153.965912,142.834702,142.834702,142.834702,7782769098,"$15,523,459,920 "
11/25/2019,142.697006,150.207962,133.802338,146.476532,146.476532,10962753356,"$15,921,080,564 "
11/26/2019,146.404312,150.004761,145.216873,148.965073,148.965073,7648516297,"$16,193,326,033 "
11/27/2019,148.39682,154.887207,143.525604,153.010559,153.010559,8778095308,"$16,634,910,472 "
11/28/2019,153.069244,156.613586,151.091125,151.717575,151.717575,7346531960,"$16,496,129,470 "
11/29/2019,151.7686,156.848404,151.460434,155.304153,155.304153,7503898278,"$16,887,922,522 "
11/30/2019,155.286407,156.691299,151.225342,152.539688,152.539688,6565950868,"$16,589,132,426 "
12/1/2019,152.491928,152.491928,147.067932,151.18573,151.18573,7102780298,"$16,443,650,814 "
12/2/2019,151.175476,152.116959,147.606796,149.059158,149.059158,6670561362,"$16,214,125,032 "
12/3/2019,149.058243,150.310425,146.001678,147.956421,147.956421,6204379850,"$16,095,928,402 "
12/4/2019,147.918381,150.680817,145.000885,146.747742,146.747742,7865937094,"$15,966,157,442 "
12/5/2019,146.686493,153.155396,145.459076,149.248993,149.248993,6745910228,"$16,240,052,430 "
12/6/2019,149.396484,149.670517,147.606522,149.194443,149.194443,6458766441,"$16,235,876,301 "
12/7/2019,149.197601,149.799713,148.374771,148.768158,148.768158,5911233284,"$16,191,247,024 "
12/8/2019,148.743683,152.392929,148.313339,151.264725,151.264725,6441727252,"$16,464,729,150 "
12/9/2019,151.224396,151.91394,147.621368,148.225174,148.225174,6744206747,"$16,135,631,420 "
12/10/2019,148.179855,148.564468,144.907959,146.267044,146.267044,6859512025,"$15,924,221,614 "
12/11/2019,146.320648,147.139206,143.045364,143.608002,143.608002,7037180049,"$15,636,405,555 "
12/12/2019,143.615662,145.751648,141.436981,145.604004,145.604004,7890383413,"$15,855,473,988 "
12/13/2019,145.655685,145.857101,143.746521,144.944748,144.944748,7264810247,"$15,785,338,920 "
12/14/2019,144.953415,145.529083,142.434555,142.869232,142.869232,7048066973,"$15,560,820,323 "
